PermitEntranceID,PermitEntranceType,FacilityID,PermitEntranceName,PermitEntranceDescription,District,Town,PermitEntranceAccessible,Longitude,Latitude,CreatedDate,LastUpdatedDate
425,Entry Point,233262,AA04,"Parker Lake is tucked in a small canyon overshadowed by the 12,000 ft. peaks of the Sierra Crest. The trail stays on the south side of Parker Creek on the way to Parker Lake. An alternate route to Parker Lake that is popular for stock use starts behind the pack station at Silver Lake and climbs over Parker Bench with views of Mono, Grant and Silver Lakes.",Ansel Adams,June Lake,false,-119.137444,37.851611,2014-05-02,2018-06-14
426,Backcountry Lakes,249981,B14,"This campsite is accessible from the Ek Bay Trailhead, located in Lost Bay, Kabetogama Lake.  Follow the trail .4-mile north.  There is no canoe associated with this campsite. This site has 1 tent pad, fire ring, bear pole, and privy.",Backcountry,Kabetogama/Ash River,false,-92.848889,-48.476111,2014-05-02,2018-06-14
427,"Small Campsite, 2 Tent Pads",249981,N24,"My Island South (N24) is a small campsite with a sand landing.  This site has 1 vault toilet,  1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52w x 36 d x 21 h each, and 2 tent pads that measure 14x14, 14x14.",Namakan,Ash River,false,-92.510000,-48.444444,2014-05-02,2018-06-14
428,"Small Campsite, 2 Tent Pads",249981,N31,"Pike Bay (N31) is a small campsite with a sand landing.  This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52w x 36 d x 21 h each, and 2 tent pads that measure 14x14, 12x12.",Namakan,Ash River,false,-92.619444,-48.432778,2014-05-02,2018-06-14
429,"Large Campsite, 4 Tent Pads",249981,R61,"Harrison Bay (R61) is a large campsite with a sand landing.  This site has 1 vault toilet, 2 picnic tables, 1 fire ring, 4 bear-proof food lockers that measure 52w x 36 d x 21 h each, and 4 tent pads that measure 14x14, 14x14, 12x12, 12x12.",West Rainy,International Falls,false,-93.135278,-48.613611,2014-05-02,2018-06-14
43,Entry Point,233396,South Farm Lake (dm),"Method of travel is day use motor. 25 h.p. motor limit. For more information, please contact the Kawishiwi Ranger Station in Ely at 218-365-7561.",Kawishiwi District,Ely,false,-91.737778,47.891111,2014-05-02,2018-06-14
430,Entry Point,233262,AA05,"The trail name Rush Creek, comes from how fast the water rushes down this steep canyon to recharge the beautiful Silver Lake of the June Lakes area. Climbing past Agnew and Gem Lakes, the trail climbs Rush Creek Canyon and provides access to the John Muir Trail near Waugh Lake. Several side trails go to Alger Lakes and on to Parker Pass; past Clark Lakes to Agnew Pass; and to Spooky Meadow trail not recommended for stock.",Ansel Adams,June Lake,false,-119.127500,37.783056,2014-05-02,2018-06-14
431,Group Site,249981,R74,"Rainy Lake Group Site (R74) is an <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_accessiblesites_72783.html target=_blank>accessible</a>, large group campsite with a 2 dock that measures 8x60 each.  This site has 1 vault toilet, 4 picnic tables, 2 fire rings, 8 bear-proof food lockers that measure 52w x 36 d x 21 h each, and 7 tent pads that measure 14x14, 14x14, 14x14, 14x14, 14x14, 14x14, 14x14., 12x12.",West Rainy,International Falls,false,-92.958889,-48.603333,2014-05-02,2018-06-14
432,Backcountry Lakes,249981,B3,Brown Lake is located in the Backcountry of the Kabetogama Peninsula. Visitors are not required to reserve the Brown Lake canoe to reach this campsite. For more information click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_brownlake_72783.htmll target=_blank>here</a>.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>,Backcountry,International Falls,false,-92.788333,-48.512500,2014-05-02,2018-06-14
433,Backcountry Lakes,249981,BL1,"This watercraft is assigned for day use only, not overnight use. It is located in the Backcountry of the Kabetogama Peninsula at Locator Lake. Prior to entry, visitors are required to check-out a key at a visitor center (between 9:30 am - 5 pm) to unlock this watercraft. Paddles or oars are provided but life jackets must be brought in and worn at all times.",Backcountry,Kabetogama/Ash River,false,0.000000,0.000000,2014-05-02,2018-06-14
434,Entry Point,233262,AA-06-OH,Yost and Fern Lake are at the end of a brisk climb through pine and aspen. These two lakes are tucked in separate small valleys above the resort town of June Lake.,Owens River Headwaters,June Lake - Owens River Headwaters,false,-119.127500,37.966944,2014-05-02,2018-06-14
435,Entry Point,233262,AA08,"Starting from Agnew Meadows shuttle bus stop #1, the River Trail follows the Middle Fork of the San Joaquin River to its headwaters. The River Trail and Shadow Lake Trail are combined from Agnew Meadows to a trail junction about 3 miles upstream, where the trails split and the River Trail continues to follow the river. At Thousand Island Lake, the River trail joins the Pacific Crest and John Muir Trails. Water crossings may be high during spring snow melt.",Ansel Adams,Mammoth Lakes - Ansel Adams,false,-119.086389,37.682222,2014-05-02,2018-06-14
436,Entry Point,233262,AA11,The glacier-fed Minaret Lakes are at the foot of the Minaret pinnacles in the Ritter Range. From the Devils Postpile Visitor Center shuttle stop #6 it is less that a mile to the junction with the John Muir Trail. A bridge across the river leads to the junction with the Minaret Lake and several other trails. The Minaret Lake Trail climbs above Minaret Falls and follows Minaret Creek.,Ansel Adams,Mammoth Lakes - Ansel Adams,false,-119.084722,37.630278,2014-05-02,2018-06-14
437,Entry Point,233262,AA12,"The trail to Beck Lake also goes to some little known places like Noname, Lost Dog, Superior and Holcomb Lake. From shuttle stop #6 in front of the Devils Postpile Visitor Center it is less that a mile to the junction with the John Muir Trail. A bridge across the river leads to several trail junctions. Above Minaret Falls, the Beck Lake trail separates from the Minaret Lake and John Muir Trails.",Ansel Adams,Mammoth Lakes - Ansel Adams,false,-119.086611,37.630278,2014-05-02,2018-06-14
438,Entry Point,233262,AA13,The Fern Lake trail follows Snow Canyon toward Kings Creek and Summit Meadow on the way to Fern and Anona Lakes. Start from shuttle stop #6 in front of the Devils Postpile Visitor Center. It is less that a mile to the junction with the John Muir Trail where a bridge across the river leads to several trail junctions. You can continue past Summit Meadow and Granite Stairway toward Bench Canyon or Isberg Pass.,Ansel Adams,Mammoth Lakes - Ansel Adams,false,-119.087719,37.629444,2014-05-02,2018-06-14
439,Entry Point,233262,AA16,"Starting from Horseshoe Lake in the Mammoth Lakes Basin, this trail goes past McCloud Lake and over the relatively moderate Mammoth Pass. Several trail junctions offer options to access the John Muir trail near Crater Meadow or Reds Meadow. Common destinations are the Fish and Cascade Valley areas, or the John Muir Trail, either north or south.",Ansel Adams,Mammoth Lakes - Ansel Adams,false,-119.022083,37.612361,2014-05-02,2018-06-14
44,Entry Point,233396,Fall Lake ONLY (dm),"Method of travel is day use motor. 25 h.p. motor limit. Access is a boat landing at Fall Lake. Valid only on Fall Lake, not Newton or Basswood. For more information, please contact the Kawishiwi Ranger Station in Ely at 218-365-7561.",Kawishiwi District,Ely,false,-91.720790,47.953056,2014-05-02,2018-06-14
440,Entry Point,233262,GT60,"Starting from Horseshoe Meadows, Cottonwood Pass is the gateway to the northern part of Golden Trout Wilderness and provides access to the Pacific Crest Trail. Small streams meander through tree-rimmed meadows in this wilderness area named for Californias state fish, the Golden Trout. Options for loop trips of various lengths branch out from Big Whitney Meadow. Following the Pacific Crest Trail north into Sequoia National Park leads to Crabtree Meadows and the headwaters of the Kern River.",Golden Trout,Lone Pine - Golden Trout,false,-118.170750,36.435833,2014-05-02,2018-06-14
441,Entry Point,233262,HH11,A steep climb past several cascading waterfalls leads to Lake Helen on the Lundy Canyon Trail. After Lake Helen more moderate terrain is found in the Twenty Lakes Basin. Trails circle toward Saddlebag Lake and to the foot of North Peak and Mount Conness on the Yosemite National Park boundary.,Hoover / Inyo,Lee Vining - Hoover/Inyo,false,-119.265000,38.021500,2014-05-02,2018-06-14
442,Entry Point,233262,JM30,"Starting from Onion Valley, the Golden Trout Lakes trail is a rough trail leading to high alpine basins containing the Golden Trout Lakes. This trail does not cross the Sierra Crest.",John Muir,Independence,false,-118.343250,36.775056,2014-05-02,2018-06-14
443,Entry Point,233262,JM00,Deer Lakes trail is sometimes called the Crystal Crag trail. This trail begins with a steep climb up the ridge from Lake George to the Mammoth Crest and yields spectacular views of Crystal Crag and Crystal Lake. The trail continues along the rim of the Sierra Crest with views into the back country toward the Middle Fork of the San Joaquin River. Deer Lake is at the end of the trail. If you want to connect to the John Muir Trail use the Duck Pass or Red Cones trail.,John Muir,Mammoth Lakes - John Muir,false,-119.015833,37.601667,2014-05-02,2018-06-14
444,Entry Point,233262,JM01,"Climbing over Duck Pass to join the John Muir trail, the Duck Pass Trail climbs the forested hillside behind Coldwater Campground and goes past Arrowhead, Skelton, and Barney Lakes before going over Duck Pass. A side trail to Emerald Lake offers an alternate route to Skelton Lake. Common destinations beyond Duck Pass include Duck Lake, with an intense, deep-blue color, and nearby Purple Lake.",John Muir,Mammoth Lakes - John Muir,false,-118.990625,37.591500,2014-05-02,2018-06-14
445,Entry Point,233262,JM02,"Starting east of Sherwin Campground, the Valentine Lake Trail is one of two trails providing access to Valentine Lake. The second trail, the Sherwin Creek Trail, climbs to Sherwin Lakes and then continues on to join with the Valentine Lake trail. The two trails join near 8900 ft elevation just before crossing into the wilderness boundary. Climbing past Lost Lake, the trail ends at Valentine Lake",John Muir,Mammoth Lakes - John Muir,false,-118.944444,37.623889,2014-05-02,2018-06-14
446,Entry Point,233262,JM03,"Accessed from a rough four wheel drive road that ascends the east bank of Laurel Creek, the Laurel Lakes trail enters the wilderness just before Laurel Lake. Climbing up the canyon, the trail continues southeast over a saddle and descends to Edith Lake and Lake Genevieve, where it meets the Convict Canyon Trail.",John Muir,Mammoth Lakes - John Muir,false,-118.907111,37.584083,2014-05-02,2018-06-14
447,Entry Point,233262,JM04,"After following the north shore of Convict Lake, this trail climbs a steep, narrow canyon with several exposed and narrow sections where a fall could have serious consequences. There is also a water crossing that many find to be a serious obstacle, especially during the high water of spring thaw. Beyond the challenging water crossing the trail continues to Lake Dorothy, Lake Mildred and Lake Genevieve. The Laurel Canyon trail provides alternate access to this area.",John Muir,Crowley Lake,false,-118.852694,37.595000,2014-05-02,2018-06-14
448,Entry Point,233262,JM05,"This McGee Creek is near Lake Crowley. Abundant wildflowers mixed with sage fill the lower part of McGee Canyon on the way to Horsetail Falls. Water crossings may be high during spring snow melt. As the canyon turns west and climbs into aspen and lodgepole pine, side trails lead to Steelhead Lake and Baldwin Canyon. Farther up the canyon are Big McGee and Little McGee Lakes. Crossing over McGee Pass leads to Horse Heaven and Tully Hole on the John Muir Trail.",John Muir,Crowley Lake,false,-118.820922,37.547500,2014-05-02,2018-06-14
449,Entry Point,233262,JM06,"Starting near the pack station by Rock Creek Lake, the Hilton Lakes trail takes hikers through a forest of whitebark and lodgepole pines before it enters a basin with many lakes, including Hilton and Davis Lakes.",John Muir,Toms Place,false,-118.742222,37.452194,2014-05-02,2018-06-14
45,Entry Point,233396,Seagull Lake (dm),"Method of travel is day use motor. 10 h.p. motor limit. No motors allowed (use or possession) west of Three Mile Island. For more information, please contact the Gunflint Ranger Station in Grand Marais at 218-387-1750.",Gunflint District,Grand Marais,false,-90.869297,48.147500,2014-05-02,2018-06-14
450,Entry Point,233262,JM07,"The Tamarack Lake trail climbs the slope above the eastern shore of Rock Creek Lake. This trail offers non-wilderness travel options along the shoulder of Wheeler Ridge and Sand Canyon Road. To enter the John Muir wilderness, follow the east fork of Rock Creek into a broad valley and on to Kenneth and Dorothy Lakes. The side trail to Francis Lake is not recommended for stock. At the upper end of the valley the trail climbs to Tamarack Lake and Buck Lake near the top of Wheeler Ridge.",John Muir,Toms Place,false,-118.735111,37.449444,2014-05-02,2018-06-14
451,Entry Point,233262,JM09,"Easy access to a beautiful chain of lakes make Little Lakes Valley popular for fishing, day hikes and beginning backpackers. Glaciers carved this extensive chain of lakes, both large and small. Wildflowers bloom in the high elevation framed by the spectacular 13,000-foot peaks of Bear Creek Spire, Mt Dade, Mt. Abbot and Mt. Mills. Some evidence of historical mining equipment can be seen, along with an old road bed at Morgan Pass.",John Muir,Toms Place,false,-118.747639,37.434639,2014-05-02,2018-06-14
452,Entry Point,233262,JM10,"The Italy Pass trail separates from the Pine Creek Pass Trail near Honeymoon Lake. Before reaching Italy Pass, the trail gives access to Granite Park and the Chalfant Lake area. After crossing Italy Pass, the trail descends past Jumble Lake to reach Lake Italy, shaped like an Italian boot. Separate quotas apply for Pine Creek Pass and other area trails. Refer to the area map for trail names.",John Muir,Bishop,false,-118.692167,37.361361,2014-05-02,2018-06-14
