RecAreaAddressID,RecAreaID,RecAreaAddressType,RecAreaStreetAddress1,RecAreaStreetAddress2,RecAreaStreetAddress3,City,PostalCode,AddressStateCode,AddressCountryCode,LastUpdatedDate
465694,345,Default,2297 County Road 175,,,Lakeville,OH,44638-9610,USA,2020-03-19
465695,401,Default,2961 Warren-Meadville Road,,,Cortland,OH,44410-9321,USA,2020-03-19
465696,327,Default,36007 Sr715,,,Warsaw,OH,43844-9534,USA,2020-03-19
465697,313,Default,54485 Township Rd. 1027,,,Reedsville,OH,45772-9802,USA,2020-03-19
465698,396,Default,P.O. Box 8,,,Hannibal,OH,43931,USA,2020-03-19
465699,316,Default,2443 US Rt 52,,,Felicity,OH,45120-9709,USA,2020-03-19
465700,402,Default,P.O. Box 158,,,Stratton,OH,43961,USA,2020-03-19
465701,336,Default,32400 State Route 7,,,Newport,OH,45768-5219,USA,2020-03-19
465702,329,Default,504 Reservoir Road,,,Bainbridge,OH,45612-9450,USA,2020-03-19
465703,346,Default,32665 Belmont Ridge Road,,,Piedmont,OH,43983-9721,USA,2020-03-19
465704,347,Default,1041 County Road 3006,,,Perrysville,OH,44864-9782,USA,2020-03-19
465705,348,Default,Rfd #1,,,Senecaville,OH,43780-9801,USA,2020-03-19
465706,349,Default,86801 Eslick Road,,,Urichsville,OH,44683-9802,USA,2020-03-19
465707,378,Default,10558 McKelvey Road,,,Cincinnati,OH,45240-3930,USA,2020-03-19
465708,361,Default,2185 Slade Road,,,Batavia,OH,45103-9707,USA,2020-03-19
465709,337,Default,49320 County Road 497,,,Coshocton,OH,43812-9496,USA,2020-03-19
465710,579,Default,9000 E Second,,,Edmond,OK,73007,USA,2020-03-19
465711,544,Default,8568 State Highway 251-A,,,Fort Gibson,OK,74434,USA,2020-03-19
465712,545,Default,8568 State Hwy 251A,,,Fort Gibson,OK,74434,USA,2020-03-19
465713,570,Default,HC 61Box238,,,Sallisaw,OK,74955,USA,2020-03-19
465714,576,Default,Rt. 2 Box 21,,,Gore,OK,74435-9404,USA,2020-03-19
465715,574,Default,Rt 2 Box 259,,,Gore,OK,74435-9512,USA,2020-03-19
465716,547,Default,5353 Lake RD,,,Skiatook,OK,74070-9803,USA,2020-03-19
465717,548,Default,175 White Dove Lane,,,Valliant,OK,74764-9615,USA,2020-03-19
465718,549,Default,HCR 65 Box 120,,,Canton,OK,73724-9512,USA,2020-03-19
465720,554,Default,102 E BK 200 RD,,,Stigler,OK,74462-9440,USA,2020-03-19
465721,556,Default,8568 State Highway 251 - A,,,Fort Gibson,OK,74434-9619,USA,2020-03-19
465722,557,Default,RR1 Box 175,,,Fort Supply,OK,73841-9700,USA,2020-03-19
465723,558,Default,"HCR65, Box 120",,,Canton,OK,73749-9512,USA,2020-03-19
465724,559,Default,27349 W. Heyburn Lake Road,,,Kellyville,OK,74039-9615,USA,2020-03-19
465725,560,Default,P.O. Box 99,,,Sawyer,OK,74756-0099,USA,2020-03-19
465726,561,Default,Attn: Copan Lake Office,396120 St. Hwy 10,,Skiatook,OK,74022,USA,2020-03-19
465727,563,Default,9400 Lake Road,,,Ponca City,OK,74604-7323,USA,2020-03-19
465728,564,Default,23115 W. Wekiwa Rd,,,Sand Springs,OK,74063-9312,USA,2020-03-19
465729,566,Default,8400 E. Hwy 88,,,Oologah,OK,74053,USA,2020-03-19
465730,567,Default,RR1 Box 175,,,Fort Supply,OK,73841-9700,USA,2020-03-19
465731,569,Default,175 White Dove Lane,,,Valliant,OK,74764-9615,USA,2020-03-19
465732,577,Default,Hc60 Box 175,,,Clayton,OK,74536-7972,USA,2020-03-19
465733,581,Default,5353 Lake RD,,,Skiatook,OK,74070-9803,USA,2020-03-19
465734,571,Default,Rt 1 Box 259,,,Gore,OK,74435-9547,USA,2020-03-19
465735,573,Default,5900 Waurika Dam Road,,,Waurika,OK,73573-0029,USA,2020-03-19
465736,575,Default,25334 US Hwy 270,,,Wister,OK,74966-9503,USA,2020-03-19
465737,231,Default,P.O. Box 429,,,Lowell,OR,97452-0429,USA,2020-03-19
465738,247,Default,Bonneville Lock & Dam,,,Cascade Locks,OR,97014-0150,USA,2020-03-19
465739,232,Default,75819 Shortridge Hill Road,,,Cottage Grove,OR,97424,USA,2020-03-19
465740,233,Default,P.O. Box 429,,,Lowell,OR,97452-0429,USA,2020-03-19
465741,235,Default,P.O. Box 429,,,Lowell,OR,97452-0429,USA,2020-03-19
465742,248,Default,P.O. Box 429,40386 West Boundary Road,,Lowell,OR,97452-0429,USA,2020-03-19
465744,240,Default,P.O. Box 429,,,Lowell,OR,97452-0429,USA,2020-03-19
465745,237,Default,26275 Clear Lake Rd.,,,Junction City,OR,97448-9599,USA,2020-03-19
465746,244,Default,P.O. Box 429,,,Lowell,OR,97452-0249,USA,2020-03-19
465747,238,Default,P.O. Box 807,,,Foster,OR,97345,USA,2020-03-19
465748,239,Default,P.O. Box 429,,,Lowell,OR,97452-0429,USA,2020-03-19
465749,241,Default,P.O. Box 823,,,Rufus,OR,97050,USA,2020-03-19
465750,261,Default,82925 Devore Road,,,Umatilla,OR,97882-7882,USA,2020-03-19
465751,246,Default,P.O. Box 429,40386 West Boundary Road,,Lowell,OR,97452-0429,USA,2020-03-19
465752,242,Default,100 Cole M Rivers Dr,,,Trail,OR,97541-9607,USA,2020-03-19
465753,245,Default,P.O. Box 564,,,The Dalles,OR,97836-698,USA,2020-03-19
465754,397,Default,1205 Kinzua Road,,,Warren,PA,16365-5599,USA,2020-03-19
465755,182,Default,306 Railroad St.,,,Danville,PA,17821,USA,2020-03-19
465756,194,Default,2145 Pohopoco Dr,,,Lehighton,PA,18235,USA,2020-03-19
465757,195,Default,1268 Pallisades Drive,,,Leesport,PA,19533-9750,USA,2020-03-19
465758,393,Default,"RD2,Box 131",,,Saltsburg,PA,15681-9544,USA,2020-03-19
465759,184,Default,RR 1  Box 65,,,Tioga,PA,16946-9733,USA,2020-03-19
465760,394,Default,114 Park Main Road,,,Ford City,PA,16226-8815,USA,2020-03-19
465761,185,Default,306 Railroad St.,,,Danville,PA,17821,USA,2020-03-19
465762,395,Default,631 East Branch Dam Road,,,Wilcox,PA,15870-9748,USA,2020-03-19
465763,188,Default,306 RAILROAD ST.,,,Beech Creek,PA,16821,USA,2020-03-19
465764,198,Default,2488 F.E. Walter Dam Road,,,White Haven,PA,18661,USA,2020-03-19
465765,190,Default,306 Railroad St.,,,Danville,PA,17821,USA,2020-03-19
465766,398,Default,440 Loyalhanna Dam Road,,,Saltsburg,PA,15681-9302,USA,2020-03-19
465767,399,Default,RD 1 Box 229,,,New Bethlehem,PA,16242,USA,2020-03-19
465768,400,Default,Rd 1 Box 181-A,,,E Millsboro,PA,15433,USA,2020-03-19
465769,197,Default,"U.S. Army Corps Of Engineers, Prompton Lake",,,Prompton,PA,18456,USA,2020-03-19
465771,405,Default,2442 Kelly Road,,,Hermitage,PA,16148-7308,USA,2020-03-19
465772,191,Default,RR 1 Box 65,,,Tioga,PA,16946-9733,USA,2020-03-19
465773,407,Default,P.O. Box 539,,,Tionesta,PA,16353-9801,USA,2020-03-19
465774,409,Default,Woodcock Creek Lake,22079 St. Hwy. 198,,Saegertown,PA,16433,USA,2020-03-19
465776,412,Default,497 Flanigan Road,,,Confluence,PA,15424-1932,USA,2020-03-19
465777,453,Default,510 Clarks Hill Highway,,,Clarks Hill,SC,29821-9701,USA,2020-03-19
465778,287,Default,Box 664,,,Chamberlain,SD,57325-9801,USA,2020-03-19
465779,286,Default,HC 69 Box 74,,,Hot Springs,SD,57747,USA,2020-03-19
465780,289,Default,Box 199,399 Powerhouse Road,,Pickstown,SD,57367,USA,2020-03-19
465781,292,Default,28563 Powerhouse Road,,,Pierre,SD,57501-6174,USA,2020-03-19
465782,282,Default,Big Bend Project,"HC 69, Box 74",,Chamberlain,SD,57325-9801,USA,2020-03-19
465783,291,Default,P.O Box 710,NE Highway 121,,Yankton,SD,57078-0710,USA,2020-03-19
465784,383,Default,158 Resource Lane,,,Lancaster,TN,38569-9801,USA,2020-03-19
465785,384,Default,1798 Cheatham Dam Road,,,Ashland City,TN,37015-9805,USA,2020-03-19
465786,385,Default,71 Corps Lane,,,Carthage,TN,37030-9710,USA,2020-03-19
465787,386,Default,540 Dale Hollow Dam Road,,,Celina,TN,38551-9708,USA,2020-03-19
465788,387,Default,3737 Bell Road,,,Nashville,TN,37214-2660,USA,2020-03-19
465789,390,Default,No. 5 Power Plant Rd.,,,Hendersonville,TN,37075-3467,USA,2020-03-19
465790,201,Default,88 Ball Mountain Lane,,,Jamaica,VT,05343-9713,USA,2020-03-19
465791,218,Default,P.O. Box 55,,,North Hartland,VT,05052-0055,USA,2020-03-19
465792,219,Default,98 Reservoir Road,,,Springfield,VT,05156-2210,USA,2020-03-19
465793,224,Default,3845 VT RT. 30,,,Townshend,VT,05353-2800,USA,2020-03-19
465794,226,Default,2 Main Street,,,East Thetford,VT,05043-9667,USA,2020-03-19
465795,193,Default,903 Front Street,,,Norfolk,VA,23510,USA,2020-03-19
465797,326,Default,192 White Water Rd.,,,Haysi,VA,24256-9739,USA,2020-03-19
465798,192,Default,P.O. Box 432,,,Covington,VA,24426,USA,2020-03-19
465799,328,Default,7530 Old North Fork Road,,,Pound,VA,24279-9769,USA,2020-03-19
465800,460,Default,1058 Philpott Dam Road,,,Bassett,VA,24055-8617,USA,2020-03-19
465801,262,Default,3211 Reservoir Road,,,Walla Walla,WA,99362-8400,USA,2020-03-19
465802,253,Default,P.O. Box 3755,,,Seattle,WA,98124-2255,USA,2020-03-19
465803,257,Default,1001 Little Goose Dam Road,,,Dayton,WA,99328-9758,USA,2020-03-19
465804,255,Default,1215 E. Ainsworth,,,Burbank,WA,99323-8662,USA,2020-03-19
465805,250,Default,3015 NW 54th Street,,,Seattle,WA,98107-4299,USA,2020-03-19
465806,259,Default,5520 Devil's Canyon Road,,,Kahlotus,WA,99335,USA,2020-03-19
465807,258,Default,885 Almota Ferry Road,,,Pomeroy,WA,99347-9758,USA,2020-03-19
465808,252,Default,30525 SE Mud Mountain Road,,,Enumclaw,WA,98022-8010,USA,2020-03-19
465809,254,Default,P.O. Box 1120,,,Bridgeport,WA,98813-1120,USA,2020-03-19
465810,234,Default,P.O. Box 564,,,The Dalles,OR,97058-0564,USA,2020-03-19
465811,312,Default,5441 Beech Fork Road,,,Lavalette,WV,25535-0600,USA,2020-03-19
465812,314,Default,701 Miller Avenue,,,Hinton,WV,25951-2643,USA,2020-03-19
465813,315,Default,2550 S Main St,,,Burnsville,WV,26335-7516,USA,2020-03-19
465814,321,Default,683 Overlook Trail Road,,,East Lynn,WV,25512-9744,USA,2020-03-19
465815,183,Default,P.O. Box 247,,,Elk Garden,WV,26717-0247,USA,2020-03-19
465816,311,Default,P.O. Box 185,,,London,WV,25126-0185,USA,2020-03-19
465817,310,Default,2007 W Riverview Drive,,,Belle,WV,25015-1125,USA,2020-03-19
465818,309,Default,RR2 Box 530,,,Red House,WV,25168,USA,2020-03-19
465819,403,Default,Rd 8 Box 294,,,Fairmont,WV,26554-8612,USA,2020-03-19
465820,404,Default,Rd 1 Box 33,,,Wheeling,WV,26003,USA,2020-03-19
465821,332,Default,RT 2 Box 380,,,Letart,WV,25253-9690,USA,2020-03-19
465822,323,Default,RT. 1 Box 115,,,Gallipolis Ferry,WV,25515-9721,USA,2020-03-19
465823,331,Default,Drawer 70,US Route 52 North,,Justice,WV,24851-0070,USA,2020-03-19
465824,406,Default,1012 Skin Creek Road,,,Weston,WV,26452-9666,USA,2020-03-19
465825,333,Default,2981 Summersville Lake Road,,,Summersville,WV,26651-9401,USA,2020-03-19
465826,334,Default,P.O. Box 426,South Stonewall Street,,Sutton,WV,26601-0426,USA,2020-03-19
465827,408,Default,"Rt. 1, Box 257",,,Grafton,WV,26354-9738,USA,2020-03-19
465828,162,Default,W501 Eau Galle Dam Road,,,Spring Valley,WI,54767-0190,USA,2020-03-19
465829,170,Default,1114 S. Oak St.,,,La Crescent,WI,55947-1560,USA,2020-03-19
465830,171,Default,431 North Shore Drive,,,Fountain City,WI,54629-0397,USA,2020-03-19
465831,433,Default,Kewaunee Proj Office,,,Grand Haven,WI,49417,USA,2020-03-19
465833,164,Default,9055 1 ST Street West,,,Watson,MN,56295-0177,USA,2020-03-19
465834,431,Default,"USACE, Duluth Area Office",600 Lake Street,,Duluth,MN,55802,USA,2020-03-19
465835,177,Default,431 North Shore Drive,,,Fountain City,MN,54629-0397,USA,2020-03-19
465836,178,Default,431 North Shore Drive,,,Fountain City,MN,54629-0397,USA,2020-03-19
465837,167,Default,431 North Shore Drive,,,Fountain City,MN,54629-0397,USA,2020-03-19
465838,168,Default,431 North Shore Drive,,,Fountain City,WI,54629-0397,USA,2020-03-19
465839,169,Default,1114 S. Oak St.,,,La Crescent,MN,55947-1560,USA,2020-03-19
465840,174,Default,431 North Shore Drive,,,Fountain City,MN,54629-0397,USA,2020-03-19
465841,179,Default,431 North Shore Drive,,,Fountain City,WI,54629-0397,USA,2020-03-19
465842,180,Default,431 North Shore Drive,,,Fountain City,WI,54629-0397,USA,2020-03-19
465843,13549,Default,35507 County Road 66,,,Crosslake,MN,56642-0036,USA,2020-03-19
465844,13551,Default,1217 Federal Dam Drive NE,P.O. Box 111,,Federal Dam,MN,56641-0111,USA,2020-03-19
465845,13552,Default,34385 US HWY 2,,,Grand Rapids,MN,55760-9663,USA,2020-03-19
465846,13553,Default,22205 531St Ln,,,McGregor,MN,55760,USA,2020-03-19
465847,176,Default,22205 531st Ln,,,McGregor,MN,,USA,2020-03-19
465848,175,Default,14780 Orwell Rd,,,Fergus Falls,MN,56537-7228,USA,2020-03-19
465849,166,Default,6338 County Road 10,,,Wheaton,MN,56296-5469,USA,2020-03-19
465850,280,Default,10698 East 109 St.,,,Kansas City,MO,64134,USA,2020-03-19
465851,532,Default,RR 3 Box 3559D,,,Piedmont,MO,63957-9559,USA,2020-03-19
465852,267,Default,15968 Truman Road,Route 2 Box 29A,,Warsaw,MO,65355-9603,USA,2020-03-19
465853,1687,Default,301 Riverlands Way,,,West Alton,MO,63386-1704,USA,2020-03-19
465854,268,Default,30174 Visitor Center Road,,,Macon,MO,63552,USA,2020-03-19
465855,279,Default,10698 East 109 St.,,,Kansas City,MO,64134,USA,2020-03-19
465856,1685,Default,20642 Highway J,,,Monroe City,MO,63456-9359,USA,2020-03-19
465857,272,Default,Rt. 2 Box 2160,,,Hermitage,MO,65668,USA,2020-03-19
465858,275,Default,16311 DD Hwy,,,Smithville,MO,64089,USA,2020-03-19
465859,276,Default,16435 E. Stockton Lake Drive,,,Stockton,MO,65785-9471,USA,2020-03-19
465860,2264,Default,4600 State Highway 165,,,Branson,MO,65616,USA,2020-03-19
465861,1692,Default,"10992, Highway T",,,Wappapello,MO,63966-9603,USA,2020-03-19
465862,512,Default,285 Corps Road 3602,,,Clifton,TX,76634-5038,USA,2020-03-19
465863,492,Default,4000 Observation Drive,,,Ennis,TX,75119-1339,USA,2020-03-19
465864,493,Default,3110 FM 2271,,,Belton,TX,76513-6522,USA,2020-03-19
465865,494,Default,7001 Lakeside Drive,,,Fort Worth,TX,76132,USA,2020-03-19
465866,517,Default,Addicks Field Office,P.O. Box 218747,,Houston,TX,77218,USA,2020-03-19
465867,495,Default,601 C.O.E. Road,,,Canyon Lake,TX,78133-4112,USA,2020-03-19
465868,496,Default,828 CR 4795,,,Sulphur Springs,TX,75482,USA,2020-03-19
465869,516,Default,500 Lake Overlook Drive,,,Georgetown,TX,78628-4901,USA,2020-03-19
465870,515,Default,3100 Granger Dam Road,,,Granger,TX,76530,USA,2020-03-19
465871,498,Default,110 Fairway Drive,,,Grapevine,TX,76051-3495,USA,2020-03-19
465872,499,Default,230 Friendship Park Rd,,,Coleman,TX,76834-9320,USA,2020-03-19
465873,500,Default,P.O. Box 872,,,Cedar Hill,TX,75249,USA,2020-03-19
465874,497,Default,2669 Fm 726,,,Jefferson,TX,75657-4635,USA,2020-03-19
465875,578,Default,351 Corps Rd,,,Denison,TX,75020-6425,USA,2020-03-19
465876,501,Default,3375 Skyview Drive,,,Wylie,TX,75098-5775,USA,2020-03-19
465877,502,Default,1801 N Mill Street,,,Lewisville,TX,75057-1821,USA,2020-03-19
465878,503,Default,1175 Fm 667,,,Purdon,TX,76679-3187,USA,2020-03-19
465879,506,Default,c/o Hords Creek Lake,23 Friendship Park Road,,Coleman,TX,76834,USA,2020-03-19
465880,568,Default,1679 Farm Road 906 West,,,Powderly,TX,75473-3337,USA,2020-03-19
465881,504,Default,2180 FM 2861,,,Comanche,TX,76442,USA,2020-03-19
465882,513,Default,1801 N Mill St,,,Lewisville,TX,75067-1821,USA,2020-03-19
465883,505,Default,Rt 3 Box 486,,,Jasper,TX,75951-9598,USA,2020-03-19
465884,507,Default,6500 Thornberry Drive,,,Somerville,TX,77879-0549,USA,2020-03-19
465885,514,Default,890 Fm 92,,,Woodville,TX,75979-9509,USA,2020-03-19
465886,508,Default,3740 Fm 1670,,,Belton,TX,76513-9503,USA,2020-03-19
465887,580,Default,"13173, CR2631",,,Crowell,TX,79227-9400,USA,2020-03-19
465888,510,Default,3801 Zoo Park Drive,,,Waco,TX,76708-9602,USA,2020-03-19
465889,518,Default,P.O. Box 293,,,Wallisville,TX,77597-0036,USA,2020-03-19
465891,509,Default,64 Clear Springs Park,,,Texarkana,TX,75501,USA,2020-03-19
465920,222,Default,480 Branch Road,,,Keene,NH,03431-9802,USA,2020-03-19
465922,458,Default,1930 Mays Chapel Road,,,Boydton,VA,23917,USA,2020-03-19
466545,13550,Default,10867 East Gull Lake Drive NW,,,Brainerd,MN,56401-9051,USA,2020-03-19
466548,1688,Default,301 Riverlands Way,,,West Alton,MO,63386-1704,USA,2020-03-19
466550,411,Default,22079 St. Hwy. 198,,,Saegertown,PA,16433-0629,USA,2020-03-19
466551,147,Default,Lake Ouachita Field Office,1201 Blakely Dam Rd,,Royal,AR,71968-9493,USA,2020-03-19
47603,2995,Default,Olympic Coast National Marine Sanctuary,"115 East Railroad Avenue, Suite 301",,Port Angeles,WA,98362-2925,USA,2020-03-19
483525,10042,Default,Farmington Field Office ,1235 La Plata Highway Suite A,,Farmington ,NM,87401,USA,2020-03-19
483531,10065,Default,Socorro Field Office ,901 S. Highway 85,,Socorro,NM,87801-4648,USA,2020-03-19
483532,10021,Default,Naraїs Northeast Region - New York City,201 Varick Street,"12th Floor, (Entrance on Houston Street, between Varick and Hudson.) ",New York,NY,10014 ,USA,2020-03-19
483533,10013,Default,Mid Atlantic Region - Center City Philadelphia,900 Market Street,"(Entrance on Chestnut Street, between 9th and 10th Streets.) ",Philadelphia,PA,19107-4292,USA,2020-03-19
496667,1110,Default,,,,,OR,,USA,2020-03-19
49977,1805,Default,Lake Superior National Estuarine Research Reserve,P. O. Box 2000,14 Marina Dr.,University of Wisconsin-Superior Superior,WI,54880,USA,2020-03-19
500127,1086,Default,,,,,MO,,USA,2020-03-19
500677,3072,Default,Thunder Bay National Marine Sanctuary and Underwater Preserve,500 W. Fletcher Street,,Alpena,MI,49707,USA,2020-03-19
501301,1813,Default,Arizona Strip Field Office ,345 E. Riverside Dr.,,St. George,UT,84790,USA,2020-03-19
521339,4013,Default,Oahu National Wildlife Refuge Complex,PO Box 429,,Kahuku,HI,96731,USA,2020-03-19
521340,12718,Default,Oahu National Wildlife Refuge Complex,PO Box 429,,Kahuku,HI,96731,USA,2020-03-19
521345,4010,Default,U.S. Fish and Wildlife Service,Prince Kuhio Federal Building,"300 Ala Moana Blvd., Room 5-231",Honolulu,HI,96850,USA,2020-03-19
5237,12902,Default,,,,,CA,,USA,2020-03-19
5362,13026,Default,Idaho State Office ,1387 S. Vinnell Way,,Boise,ID,83709,USA,2020-03-19
5407,13071,Default,Bureau of Land Management," Redding Field Office",6640 Lockheed Drive," Redding",CA," 96002",USA,2020-03-19
54110,3074,Default,Monterey Bay National Marine Sanctuary,99 Pacific Street,Bldg 455A,Monterey,CA,93940,USA,2020-03-19
5421,13085,Default," Arizona Strip District ",,," St. George",UT,,USA,2020-03-19
5424,13088,Default,Bureau of Land Management," Ridgecrest Field Office",300 S. Richmond Rd.," Ridgecrest",CA,93555,USA,2020-03-19
5449,13113,Default," 3050 N.E. 3rd Street  ",,," Prineville",OR,97754,USA,2020-03-19
5452,13116,Default," Bureau of Land Management",Ridgecrest Field Office,300 S. Richmond Rd.,Ridgecrest,CA,93555,USA,2020-03-19
54731,2999,Default,Administrative Office (This is not a visitor's center),Flower Garden Banks National Marine Sanctuary,"4700 Avenue U, Building 216",Galveston,TX,77551,USA,2020-03-19
5662,13326,Default," Medford District Office",3040 Biddle Road,," Medford",OR,97504,USA,2020-03-19
5669,13333,Default," Bureau of Land Management",Arcata Field Office,1695 Heindon Road ," Arcata",CA," 95521",USA,2020-03-19
5672,13335,Default,Bureau of Land Management," Ridgecrest Field Office",300 S. Richmond Rd.,Ridgecrest ,CA,93555,USA,2020-03-19
5673,13336,Default,Kingman Field Office,2755 Mission Boulevard,," Kingman",AZ,86401,USA,2020-03-19
5674,13337,Default," Las Vegas Field Office",4701 North Torrey Pines Drive,," Las Vegas",NV," 89130",USA,2020-03-19
5675,13338,Default," Kingman Field Office",2755 Mission Boulevard,," Kingman",AZ,86401,USA,2020-03-19
5676,13339,Default," Tucson Field Office",3201 E. Universal Way,," Tucson",AZ,85756,USA,2020-03-19
5677,13340,Default," St. George Field Office",345 East Riverside Drive,,St. George,UT,84790,USA,2020-03-19
5678,13341,Default,,,,,CA,,USA,2020-03-19
5679,13342,Default," Arizona Strip Field Office ",345 East Riverside Drive,," St. George",UT," 84790",USA,2020-03-19
5681,13344,Default,Hassayampa Field Office ,21605 N. 7th Avenue,,Phoenix,AZ,85027,USA,2020-03-19
5683,13346,Default,,,,,CA,,USA,2020-03-19
5688,13351,Default," Grand Junction Field Office",2815 H Road,," Grand Junction",CO," 81506",USA,2020-03-19
5690,13353,Default," Moab Field Office",82 East Dogwood,," Moab",UT," 84532",USA,2020-03-19
5691,13354,Default,Bureau of Land Management," Ridgecrest Field Office",300 S. Richmond Rd.," Ridgecrest",CA," 93555",USA,2020-03-19
5693,13356,Default," Needles Field Office",1303 South Highway 95,," Needles",CA," 92363",USA,2020-03-19
5701,13364,Default," Salt Lake Field Office",2370 South 2300 West,," Salt Lake City",UT," 84119",USA,2020-03-19
5703,13366,Default," Bureau of Land Management",Needles Field Office,1303 South U.S. Highway 95,Needles ,CA,92363,USA,2020-03-19
5705,13368,Default,,,,,CA,,USA,2020-03-19
5706,13369,Default,Bureau of Land Management,Barstow Field Office,2601 Barstow Rd. ," Barstow",CA," 92311",USA,2020-03-19
5709,13372,Default," Bureau of Land Manage",Ridgecrest Field Office,300 S. Richmond Rd.," Ridgecrest",CA," 93555",USA,2020-03-19
5710,13373,Default," St. George Field Office",345 East Riverside Drive,," St. George",UT," 84790",USA,2020-03-19
5711,13374,Default," Arizona Strip Field Office ",,," St. George",UT,,USA,2020-03-19
5712,13375,Default," St. George Field Office",345 East Riverside Drive,," St. George",UT," 84790",USA,2020-03-19
5714,13377,Default," Bureau of Land Management",Ridgecrest Field Office,300 S. Richmond Rd.," Ridgecrest",CA,93555,USA,2020-03-19
5716,13379,Default," St. George Field Office",345 East Riverside Drive,," St. George",UT," 84790",USA,2020-03-19
5719,13382,Default," St. George Field Office",345 East Riverside Drive,," St. George",UT," 84790",USA,2020-03-19
5720,13383,Default,Uncompahgre Field Office,2465 South Townsend Avenue,,Montrose,CO," 81401",USA,2020-03-19
