ActivityID,ActivityDescription,ActivityFeeDescription,EntityID,EntityType
9,Camping,Camping,251622,Campground
5,Biking,,251624,Campground
9,Camping,,251624,Campground
14,Hiking,,251624,Campground
20,Picnicking,,251624,Campground
26,Wildlife Viewing,,251624,Campground
22,Winter Sports,,251628,Facility
6,Boating,,251631,Facility
25,Water Sports,,251631,Facility
6,Boating,,251633,Facility
25,Water Sports,,251633,Facility
6,Boating,,251634,Facility
20,Picnic,,251634,Facility
25,Water Sports,,251634,Facility
37,Playground,,251634,Facility
14,Hiking,,251636,Facility
14,Hiking,,251638,Facility
14,Hiking,,251639,Facility
14,Hiking,,251640,Facility
6,Boating,,251641,Facility
25,Water Sports,,251641,Facility
20,Picnic,,251642,Facility
37,Playground,,251642,Facility
6,Boating,,251643,Facility
14,Hiking,,251643,Facility
15,Horseback Riding,,251643,Facility
20,Picnic,,251643,Facility
25,Water Sports,,251643,Facility
37,Playground,,251643,Facility
6,Boating,,251644,Facility
20,Picnic,,251644,Facility
25,Water Sports,,251644,Facility
20,Picnic,,251646,Facility
9,Camping,,251648,Campground
20,Picnic,,251648,Campground
37,Playground,,251648,Campground
15,Horseback Riding,,251649,Facility
14,Hiking,,251650,Facility
20,Picnic,,251651,Facility
6,Boating,,251653,Facility
25,Water Sports,,251653,Facility
5,Biking,,251654,Facility
6,Boating,,251655,Facility
20,Picnic,,251655,Facility
25,Water Sports,,251655,Facility
37,Playground,,251655,Facility
6,Boating,,251657,Campground
9,Camping,,251657,Campground
25,Water Sports,,251657,Campground
37,Playground,,251657,Campground
6,Boating,,251658,Facility
9,Camping,,251658,Facility
25,Water Sports,,251658,Facility
20,Picnic,,251659,Facility
22,Winter Sports,,251659,Facility
37,Playground,,251659,Facility
6,Boating,,251660,Facility
25,Water Sports,,251660,Facility
6,Boating,,251661,Facility
9,Camping,,251661,Facility
20,Picnic,,251661,Facility
25,Water Sports,,251661,Facility
37,Playground,,251661,Facility
38,Groceries,,251661,Facility
6,Boating,,251662,Facility
25,Water Sports,,251662,Facility
38,Groceries,,251662,Facility
6,Boating,,251663,Facility
25,Water Sports,,251663,Facility
6,Boating,,251664,Facility
25,Water Sports,,251664,Facility
6,Boating,,251665,Facility
9,Camping,,251665,Facility
20,Picnic,,251665,Facility
25,Water Sports,,251665,Facility
37,Playground,,251665,Facility
6,Boating,,251666,Facility
25,Water Sports,,251666,Facility
38,Groceries,,251666,Facility
20,Picnic,,251667,Facility
6,Boating,,251668,Facility
25,Water Sports,,251668,Facility
6,Boating,,251669,Facility
25,Water Sports,,251669,Facility
6,Boating,,251670,Facility
25,Water Sports,,251670,Facility
6,Boating,,251671,Facility
9,Camping,,251671,Facility
20,Picnic,,251671,Facility
25,Water Sports,,251671,Facility
38,Groceries,,251671,Facility
6,Boating,,251672,Facility
25,Water Sports,,251672,Facility
6,Boating,,251673,Facility
25,Water Sports,,251673,Facility
6,Boating,,251674,Facility
25,Water Sports,,251674,Facility
6,Boating,,251675,Facility
20,Picnic,,251675,Facility
25,Water Sports,,251675,Facility
6,Boating,,251676,Facility
25,Water Sports,,251676,Facility
6,Boating,,251677,Facility
25,Water Sports,,251677,Facility
6,Boating,,251678,Facility
11,Fishing,,251678,Facility
20,Picnic,,251678,Facility
25,Water Sports,,251678,Facility
37,Playground,,251678,Facility
38,Groceries,,251678,Facility
44,Lodging,,251678,Facility
18,Off Highway Vehicles,,251679,Facility
6,Boating,,251681,Facility
25,Water Sports,,251681,Facility
15,Horseback Riding,,251682,Facility
6,Boating,,251683,Facility
20,Picnic,,251683,Facility
25,Water Sports,,251683,Facility
6,Boating,,251685,Facility
14,Hiking,,251685,Facility
20,Picnic,,251685,Facility
25,Water Sports,,251685,Facility
18,Off Highway Vehicles,,251686,Facility
6,Boating,,251687,Facility
25,Water Sports,,251687,Facility
6,Boating,,251688,Facility
20,Picnic,,251688,Facility
25,Water Sports,,251688,Facility
6,Boating,,251689,Facility
25,Water Sports,,251689,Facility
18,Off Highway Vehicles,,251690,Facility
6,Boating,,251691,Facility
25,Water Sports,,251691,Facility
6,Boating,,251692,Facility
25,Water Sports,,251692,Facility
6,Boating,,251693,Facility
25,Water Sports,,251693,Facility
14,Hiking,,251696,Facility
20,Picnic,,251696,Facility
22,Winter Sports,,251696,Facility
22,Winter Sports,,251698,Facility
6,Boating,,251699,Facility
25,Water Sports,,251699,Facility
38,Groceries,,251699,Facility
6,Boating,,251700,Facility
9,Camping,,251700,Facility
15,Horseback Riding,,251700,Facility
20,Picnic,,251700,Facility
25,Water Sports,,251700,Facility
37,Playground,,251700,Facility
20,Picnic,,251701,Campground
37,Playground,,251701,Campground
20,Picnic,,251702,Facility
37,Playground,,251702,Facility
22,Winter Sports,,251703,Facility
6,Boating,,251704,Facility
14,Hiking,,251704,Facility
25,Water Sports,,251704,Facility
38,Groceries,,251704,Facility
6,Boating,,251706,Facility
15,Horseback Riding,,251706,Facility
20,Picnic,,251706,Facility
25,Water Sports,,251706,Facility
5,Biking,,251707,Facility
14,Hiking,,251707,Facility
20,Picnic,,251707,Facility
8,Historic Sites,,251709,Campground
9,Camping,Camping,251709,Campground
10,Educational Programs,,251709,Campground
14,Hiking,,251709,Campground
32,Amphitheater,,251709,Campground
9,Camping,Camping,251710,Campground
5,Biking,,251711,Campground
8,Historic & Cultural Site,,251711,Campground
9,Camping,,251711,Campground
11,Fishing,,251711,Campground
14,Hiking,,251711,Campground
15,Horseback Riding,,251711,Campground
16,Hunting,,251711,Campground
26,Wildlife Viewing,,251711,Campground
100029,Scenic Drive,,251711,Campground
6,Marina,,251712,Campground
9,Camping,Camping,251712,Campground
11,Icefishing,,251712,Campground
22,Snowmobile Trails,,251712,Campground
11,Fishing,,251713,Campground
100006,Water Activities,,251713,Campground
7,Climbing,,251714,Campground
9,Camping,,251714,Campground
11,Fishing,,251714,Campground
14,Hiking,,251714,Campground
26,Wildlife Viewing,,251714,Campground
100002,Mountain Biking,,251714,Campground
9,,,251720,Campground
25,"<p>	River access along campground edge. Mostly rocky beach.</p>",,251720,Campground
6,Boat Launch,,251722,Campground
9,Camping,Camping,251722,Campground
5,Biking,,251723,Campground
9,Camping,,251723,Campground
11,Fishing,,251723,Campground
14,Hiking,,251723,Campground
26,Wildlife Viewing,,251723,Campground
106,Swimming,,251723,Campground
100002,Mountain Biking,,251723,Campground
100007,Kayaking,,251723,Campground
100008,Canoeing,,251723,Campground
100019,Water Access,,251723,Campground
100029,Scenic Drive,,251723,Campground
100032,Rafting,,251723,Campground
100033,River Trips,,251723,Campground
100034,Whitewater Rafting,,251723,Campground
100049,Accessible Swimming,,251723,Campground
9,Camping,,251724,Campground
11,Fishing,,251724,Campground
14,Hiking,,251724,Campground
16,Hunting,,251724,Campground
26,Wildlife Viewing,,251724,Campground
106,Swimming,,251724,Campground
100002,Mountain Biking,,251724,Campground
100019,Water Access,,251724,Campground
100036,Backpacking,,251724,Campground
100071,Emergency Services,,251724,Campground
14,,,251725,Facility
16,,,251725,Facility
8,,,251735,Facility
104,,,251735,Facility
9,Camping,Camping,251741,Campground
11,Fishing,,251741,Campground
15,Horseback Riding,,251741,Campground
16,Hunting,,251741,Campground
26,Wildlife Viewing,,251741,Campground
6,,,251744,Facility
11,,,251744,Facility
20,,,251744,Facility
26,,,251744,Facility
32,,,251744,Facility
106,,,251744,Facility
5,Biking,,251757,Campground
9,Camping,,251757,Campground
11,Fishing,,251757,Campground
14,Hiking,,251757,Campground
16,Hunting,,251757,Campground
26,Wildlife Viewing,,251757,Campground
106,Swimming,,251757,Campground
100015,Star Gazing,,251757,Campground
100029,Scenic Drive,,251757,Campground
100036,Backpacking,,251757,Campground
100041,Rock Climbing,,251757,Campground
8,,,251761,Facility
44,,,251761,Facility
104,,,251761,Facility
8,,,251762,Facility
14,,,251762,Facility
44,,,251762,Facility
104,,,251762,Facility
5,Biking,,251763,Campground
8,Historic Sites,,251763,Campground
9,Camping,Camping,251763,Campground
32,Amphitheater,,251763,Campground
9,Camping,Camping,251764,Campground
11,,,251767,Facility
26,,,251767,Facility
30,,,251767,Facility
9,Camping,Camping,251769,Campground
14,Hiking,,251769,Campground
26,Wildlife Viewing,,251769,Campground
24,Visitor Center,,251770,Campground
103,Environmental Education,,251770,Campground
100004,Ranger Station,,251770,Campground
10,,,251771,Facility
26,,,251771,Facility
24,,,251773,Facility
18,,,251775,Facility
9,,,251777,Campground
11,,,251777,Campground
15,,,251777,Campground
20,,,251777,Campground
23,,,251777,Campground
109,,,251777,Campground
18,,,251779,Facility
4,"<p>OK, so only the engineer is doing any &quot;driving&quot; here, but <strong>scenic</strong> is what this train trip is all about!</p>",,251781,Facility
10,"<p>More than just a relaxing getaway, a journey on the Verde Canyon Railroad is a guided tour of the area&#39;s natural and cultural resources.</p>",,251781,Facility
26,"<p>Alert passengers may see a wide variety of wildlife including: Arizona bald eagles, deer, javalina, fox, coyote, rabbits, and more.</p>",,251781,Facility
8,,,251782,Facility
104,,,251782,Facility
14,Hiking,,251783,Campground
20,Picnicking,,251783,Campground
32,Day Use Area,,251783,Campground
14,Hiking,,251784,Campground
20,Picnicking,,251784,Campground
32,Day Use Area,,251784,Campground
20,Picnicking,,251785,Campground
32,Day Use Area,,251785,Campground
14,Hiking,,251786,Campground
20,Picnicking,,251786,Campground
32,Day Use Area,,251786,Campground
14,Hiking,,251787,Campground
20,Picnicking,,251787,Campground
32,Day Use Area,,251787,Campground
6,,,251790,Facility
6,,,251792,Facility
6,,,251793,Facility
24,,,251795,Facility
14,,,251797,Facility
20,,,251797,Facility
14,,,251798,Facility
15,,,251798,Facility
14,,,251799,Facility
15,,,251799,Facility
20,,,251799,Facility
109,,,251799,Facility
14,,,251800,Facility
14,,,251801,Facility
15,,,251801,Facility
14,,,251802,Facility
14,,,251803,Facility
15,,,251803,Facility
14,,,251804,Facility
15,,,251804,Facility
109,,,251804,Facility
14,,,251805,Facility
14,,,251806,Facility
15,,,251806,Facility
14,,,251807,Facility
15,,,251808,Facility
109,,,251808,Facility
14,,,251809,Facility
15,,,251809,Facility
109,,,251809,Facility
15,,,251812,Facility
109,,,251812,Facility
14,,,251813,Facility
15,,,251814,Facility
109,,,251814,Facility
14,,,251815,Facility
14,,,251816,Facility
15,,,251816,Facility
109,,,251816,Facility
14,,,251818,Facility
14,,,251819,Facility
9,Camping,Camping,251820,Campground
5,Biking,,251825,Campground
8,Historic Sites,,251825,Campground
9,Camping,Camping,251825,Campground
14,Hiking,,251825,Campground
16,Hunting,,251825,Campground
8,,,251826,Facility
44,,,251826,Facility
104,,,251826,Facility
23,,,251831,Facility
5,Biking,,251833,Campground
6,Kayaking,,251833,Campground
9,Camping,Camping,251833,Campground
14,Hiking,,251833,Campground
24,Ranger Station,,251833,Campground
32,Amphitheater,,251833,Campground
4,Auto Touring,,251834,Campground
6,Boating,,251834,Campground
9,Camping,,251834,Campground
14,Hiking,,251834,Campground
18,Off Highway Vehicle,,251834,Campground
23,Recreational Vehicles,,251834,Campground
104,Photography,,251834,Campground
105,Paddling,,251834,Campground
100002,Mountain Biking,,251834,Campground
100003,Off Road Vehicle Trails,,251834,Campground
100006,Water Activities,,251834,Campground
100008,Canoeing,,251834,Campground
100015,Star Gazing,,251834,Campground
100018,Non-Motorized Boating,,251834,Campground
100019,Water Access,,251834,Campground
100029,Scenic Drive,,251834,Campground
100032,Rafting,,251834,Campground
100033,River Trips,,251834,Campground
100034,Whitewater Rafting,,251834,Campground
9,Camping,,251835,Campground
18,Off Highway Vehicle,,251835,Campground
109,Horse Camping,,251835,Campground
100002,Mountain Biking,,251835,Campground
100003,Off Road Vehicle Trails,,251835,Campground
100015,Star Gazing,,251835,Campground
4,Auto Touring,,251836,Campground
9,Camping,,251836,Campground
100015,Star Gazing,,251836,Campground
5,Biking,,251837,Campground
9,Camping,,251837,Campground
18,Off Highway Vehicle,,251837,Campground
23,Recreational Vehicles,,251837,Campground
109,Horse Camping,,251837,Campground
100002,Mountain Biking,,251837,Campground
100003,Off Road Vehicle Trails,,251837,Campground
4,Auto Touring,,251838,Campground
5,Biking,,251838,Campground
9,Camping,,251838,Campground
14,Hiking,,251838,Campground
104,Photography,,251838,Campground
100002,Mountain Biking,,251838,Campground
100015,Star Gazing,,251838,Campground
100029,Scenic Drive,,251838,Campground
9,Camping,,251839,Campground
14,Hiking,,251839,Campground
104,Photography,,251839,Campground
100002,Mountain Biking,,251839,Campground
100029,Scenic Drive,,251839,Campground
4,Auto Touring,,251840,Campground
6,Boating,,251840,Campground
9,Camping,,251840,Campground
11,Fishing,,251840,Campground
14,Hiking,,251840,Campground
18,Off Highway Vehicle,,251840,Campground
23,Recreational Vehicles,,251840,Campground
25,Water Sports,,251840,Campground
32,Day Use Area,,251840,Campground
34,Swimming Site,,251840,Campground
106,Swimming,,251840,Campground
109,Horse Camping,,251840,Campground
100003,Off Road Vehicle Trails,,251840,Campground
100006,Water Activities,,251840,Campground
100008,Canoeing,,251840,Campground
100015,Star Gazing,,251840,Campground
100019,Water Access,,251840,Campground
4,Auto Touring,,251841,Campground
5,Biking,,251841,Campground
9,Camping,,251841,Campground
104,Photography,,251841,Campground
100002,Mountain Biking,,251841,Campground
100029,Scenic Drive,,251841,Campground
4,Auto Touring,,251842,Campground
5,Biking,,251842,Campground
9,Camping,,251842,Campground
104,Photography,,251842,Campground
100002,Mountain Biking,,251842,Campground
100029,Scenic Drive,,251842,Campground
5,Biking,,251843,Campground
6,Boating,,251843,Campground
7,Climbing,,251843,Campground
9,Camping,,251843,Campground
14,Hiking,,251843,Campground
18,Off Highway Vehicle,,251843,Campground
23,Recreational Vehicles,,251843,Campground
104,Photography,,251843,Campground
105,Paddling,,251843,Campground
100002,Mountain Biking,,251843,Campground
100003,Off Road Vehicle Trails,,251843,Campground
100006,Water Activities,,251843,Campground
100008,Canoeing,,251843,Campground
100018,Non-Motorized Boating,,251843,Campground
100019,Water Access,,251843,Campground
100029,Scenic Drive,,251843,Campground
100032,Rafting,,251843,Campground
100033,River Trips,,251843,Campground
100041,Rock Climbing,,251843,Campground
5,Biking,,251844,Campground
9,Camping,Camping,251844,Campground
14,Hiking,,251844,Campground
5,Biking,,251845,Campground
6,Boating,,251845,Campground
9,Camping,,251845,Campground
11,Fishing,,251845,Campground
14,Hiking,,251845,Campground
25,Water Sports,,251845,Campground
34,Swimming Site,,251845,Campground
106,Swimming,,251845,Campground
100007,Kayaking,,251845,Campground
100008,Canoeing,,251845,Campground
100015,Star Gazing,,251845,Campground
100017,Birding,,251845,Campground
100023,Water Skiing,,251845,Campground
100036,Backpacking,,251845,Campground
100037,Sailing,,251845,Campground
100059,Ice Fishing,,251845,Campground
9,Camping,Camping,251846,Campground
9,Camping,Camping,251847,Campground
9,Camping,Camping,251855,Campground
11,Fishing,,251855,Campground
14,Hiking,,251855,Campground
9,Camping,Camping,251861,Campground
11,Fishing,,251861,Campground
26,Whale Watching,,251861,Campground
8,Historic & Cultural Site,,251866,Campground
11,Fishing,,251866,Campground
14,Hiking,,251866,Campground
20,Picnicking,,251866,Campground
6,Boating,,251867,Campground
14,Hiking,,251867,Campground
20,Picnicking,,251867,Campground
100006,Water Activities,,251867,Campground
100007,Kayaking,,251867,Campground
100008,Canoeing,,251867,Campground
100024,Disc Golf,,251867,Campground
6,Boating,,251868,Campground
11,Fishing,,251868,Campground
20,Picnicking,,251868,Campground
