AttributeID,AttributeName,AttributeValue,EntityID,EntityType
49,Long Description,"Get muddy: Experience the wondrous, wild areas of Oregon Caves off-trail! Trained guides will teach you caving techniques, cave etiquette, and bring you face-to-face with the marble structure of Oregon Caves. This three-hour experience through tight squeezes and crawls will challenge and exhilarate you! This is a very strenuous, adventurous experience. Scramble boulders, belly crawl, negotiate uneven rock piles, and squeeze yourself through confined cave passages as small as 11 inches by 19 inches. The only source of light is your caving headlamp! Youth must be a minimum of 15 years of age and must be accompanied by a parent. Participants must wear their own over-the-ankle hiking boots with good traction. All other gear is provided. <b>Failure to provide proper footwear could result in denied cave entry.</b>",184,Tour
66,Physical Effort,Very strenuous,184,Tour
96,Tour Days of Week,Sunday,184,Tour
1,Accessibility,No.,185,Tour
3,Amenities,"Restroom facilities and water fountains will be available in the snowball room. <br> However, No food or beverages, other than water, are permitted or provided.                                     ",185,Tour
19,Directions To Tour,All tours begin at the visitor center,185,Tour
21,Distance (miles),2,185,Tour
43,Important Information,"The ENTIRE Cleaveland Avenue tour route is seen on the Snowball and parts of the Grand Avenue tours.<br>.Ticket ages:<br> Youth - ages 6-12 (children 5 & under are free and do not require a ticket).<br>Adult - ages 13 & over. Interagency Senior - 62 & over with pass, Interagency Access - no age requirement with pass.<br>   Any youth under the age of 16 must be accompanied by an adult 18 years or older, on all tours.<br> Will Call pickup: 30 minutes prior to tour time.",185,Tour
49,Long Description,"Descend nearly 200 stairs at the Carmichael Entrance, pass the craggy breakdown of the Rocky Mountains and enter gypsum encrusted Cleaveland Avenue. This tour showcases gypsum in various crystalline shapes and sizes. The beautifully elliptical Cleaveland Avenue terminates in the Snowball Room, viewed by visitors since 1840s. Visitors retrace Cleaveland Avenue, ascending nearly 200 stairs to the Carmichael Entrance. The entire route is seen on the Grand Avenue Tour. Restroom facilities and water fountains will be available in the Snowball Room. However, no food or beverages, other than water are permitted or provided. <b>Note</b>: Mammoth Cave may not offer the Cleaveland Avenue Tour year-round. Please check the <a href=https://www.nps.gov/maca/planyourvisit/gocavetours.htm>current program schedule</a>.",185,Tour
62,Num of Steps,230,185,Tour
66,Physical Effort,Moderate,185,Tour
1,Accessibility,"Many tours have space for up to 2 wheelchairs on the van. These spaces should be reserved through this tour. Seats reserved on this tour require participants to be seated in a wheelchair while travelling in the van. Participants must provide their own wheelchair. Wheelchair spaces are part of the same van tour as the Historic Rapidan Camp Tour offered at the same time. For participants using a wheelchair, arriving 20-30 minutes before the start time of the tour is highly recommended.",187,Tour
3,Amenities,"This tour includes time to explore exhibits and the grounds, as well as see the interior of the Brown House. ",187,Tour
19,Directions To Tour,"Tour meets at the Byrd Visitor Center (mile 51) at least 15 minutes before start of tour. For detailed directions to Shenandoah National Park, visit <a href=http://www.nps.gov/shen/planyourvisit/directions.htm>http://www.nps.gov/shen/planyourvisit/directions.htm.</a>",187,Tour
43,Important Information,"<ul><li>All tours begin and end at the Harry F. Byrd, Sr. Visitor Center (mile 51 on Skyline Drive). Reservation holders should meet at the Byrd Visitor Center flagpole at least 15 minutes prior to the start of the tour. The Ranger will confirm attendance at that time. Late arrival may result in forfeiting your seats on the tour. No refunds for late arrivals.</li><li>Travel to Rapidan Camp is by van. Once at the site, participants must stay with the Ranger for the entire tour. The tour will take approximately 2.5 hours.<li>For visitors with any mobility concerns, the 10 a.m. and 2 p.m. tours are recommended.<li>Pets are prohibited on the tour. Service animals are allowed.<li>Accessible restrooms are located at Byrd Visitor Center; a vault toilet is available at Rapidan Camp.<li> No food or water is available at Rapidan Camp; participants may bring water or snacks on the tour, but food, drinks, gum, or tobacco products are not permitted inside the historic buildings.<li>Backpacks and other items are allowed on the tour, but backpacks, camera bags, and other large items are not permitted in the Brown House.  These items may be left near the entrance of the Brown House or in the van. <li>Programs may be cancelled due to thunder, lightning, or other hazardous conditions. Refunds will be granted, if a tour is cancelled.</li></ul>",187,Tour
49,Long Description,"Access to Rapidan Camp involves traveling in a Park-operated van on a seven mile unpaved administrative road. For this reason, visitors must join a Ranger-guided program to travel to the site. A Ranger-guided tour of Rapidan Camp includes time inside both the Brown House and the Prime Ministers Cabin, as well as time exploring the grounds and gardens within the Historic Landmark. The van ride is approximately 30 minutes each way. Total tour time (including travel) is 2.5 hours. These popular programs do require some walking and standing on level ground during the tour. Many tours are accessible and can accommodate a wheelchair on the van and at the site. Participants that require the use of a wheelchair should reserve their seat through the Accessible Wheelchair ONLY Tour.<p>",187,Tour
66,Physical Effort,Easy,187,Tour
95,Tour Days / Hours Description,"Thursday, Saturday and Sunday.",187,Tour
96,Tour Days of Week,Sunday,187,Tour
1,Accessibility,The van for select tours has space for up to 2 wheelchairs. Wheelchair spaces should be reserved through the Accessible Wheelchair ONLY Tour.,188,Tour
3,Amenities,"This tour includes time to explore exhibits and the grounds, as well as see the interior of the Brown House. ",188,Tour
19,Directions To Tour,"Tour meets at the Byrd Visitor Center (mile 51) at least 15 minutes before start of tour. For detailed directions to Shenandoah National Park, visit <a href=http://www.nps.gov/shen/planyourvisit/directions.htm>http://www.nps.gov/shen/planyourvisit/directions.htm.</a>",188,Tour
43,Important Information,"<ul><li>All tours begin and end at the Harry F. Byrd, Sr. Visitor Center (mile 51 on Skyline Drive). Reservation holders should meet at the Byrd Visitor Center flagpole at least 15 minutes prior to the start of the tour. The Ranger will confirm attendance at that time. Late arrival may result in forfeiting your seats on the tour. No refunds for late arrivals.</li><li>Travel to Rapidan Camp is by van. Once at the site, participants must stay with the Ranger for the entire tour. The tour will take approximately 2.5 hours.<li>Visitors with mobility concerns should book the 10 a.m. and 2 p.m. tours for easier entry into and exit from the van.<li>Pets are prohibited on the tour. Service animals are allowed.<li>Accessible restrooms are located at Byrd Visitor Center; a vault toilet is available at Rapidan Camp.<li> No food or water is available at Rapidan Camp; participants may bring water or snacks on the tour, but food, drinks, gum, or tobacco products are not permitted inside the historic buildings.<li>Backpacks and other items are allowed on the tour, but backpacks, camera bags, and other large items are not permitted in the Brown House.  These items may be left near the entrance of the Brown House or in the van. <li>Programs may be cancelled due to thunder, lightning, or other hazardous conditions. Refunds will be granted, if a tour is cancelled.<li>Children must be accompanied by an adult. Adults must provide their own car seat (for children from newborn until 4th birthday) or booster seat (for children from 4th birthday until 8th birthday). If a car seat or booster seat is required, participants are encouraged to arrive 20-30 minutes early.</li></ul>",188,Tour
49,Long Description,"Access to Rapidan Camp involves traveling in a Park-operated van on a seven mile unpaved administrative road. For this reason, visitors must join a Ranger-guided program to travel to the site. A Ranger-guided tour of Rapidan Camp includes time inside both the Brown House and the Prime Ministers Cabin, as well as time exploring the grounds and gardens within the Historic Landmark. The van ride is approximately 30 minutes each way. Total tour time (including travel) is 2.5 hours. These popular programs do require some walking and standing on level ground during the tour. Many tours are accessible and can accommodate a wheelchair on the van and at the site. Participants that require the use of a wheelchair should reserve their seat through the Accessible Wheelchair ONLY Tour.<p>",188,Tour
62,Num of Steps,20,188,Tour
66,Physical Effort,Easy,188,Tour
95,Tour Days / Hours Description,"Thursday, Saturday and Sunday.",188,Tour
96,Tour Days of Week,Sunday,188,Tour
1,Accessibility,The Theodore Roosevelt Home is wheelchair accessible on first floor only. Visitors unable to enter the Presidents home may view a closed-captioned video at the Old Orchard Museum. There is also a photograph book of the house available for download at: <a href=http://www.nps.gov/sahi/planyourvisit/upload/photobook_forsale_scaled.pdf>http://www.nps.gov/sahi/planyourvisit/upload/photobook_forsale_scaled.pdf</a>,189,Tour
