AttributeID,AttributeName,AttributeValue,EntityID,EntityType
18,Direction,"From Onion Valley, travel 1/2 mile up the Kearsarge Pass Trail to its junction with the Golden Trout Lakes Trail.",442,PermitEntrance
43,Important Information,<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_14_OnionValley.pdf target=_blank>Click Here</a>.<p>Golden Trout Lakes Area:Special approval is required for commercial use. The trail is not recommended for stock.<ul><li> Campfires are prohibited.<li> Food and refuse must be stored so that animals cannot get into the food or trash.<li>Check the area map for the correct trail name. Trips going toward Kearsarge Pass are a different reservation. <li> This area is near Bighorn Sheep habitat. Use of pack goats is not advised in order to protect the health of the wild sheep.<li>John Muir Wilderness Regulations Apply<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p><br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20778&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Golden+Trout+Lakes+Trail target=_blank>Golden Trout</a>.,442,PermitEntrance
49,Long Description,"Starting from Onion Valley, the Golden Trout Lakes Trail is a rough trail leading to high alpine basinscontainingthe Golden Trout Lakes. This trail does not cross the Sierra Crest. Separate quotas apply for Kearsarge Pass and other area trails. Please refer to the area map for trail names.",442,PermitEntrance
18,Direction,"Leave Hwy 395 at Mammoth Lakes, Hwy 203 and follow Lake Mary Road. Follow the signs to Lake George. There is a large parking lot with separate parking for day and overnight hiking",443,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_06_MammothBasin.pdf target=_blank>Click Here</a>.<p>Deer Lakes Area:<ul><li>No campfires above 10,000 ft. <li>Food and refuse must be stored so that animals cannot get into the food or trash. Surrounding areas require use of bear containers. <li>Camping is not allowed at Crystal Lake.<li>There are several different trails in the area Check the area map for the correct trail name.<li> John Muir Wilderness regulations apply.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred.</ul></p> <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20498&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Deer+Lake+Trail target=_blank>Deer Lake</a>.",443,PermitEntrance
49,Long Description,"Sometimes called the Crystal Crag trail, this trail begins with a steep climb up the ridge from Lake George to the Mammoth Crest and yields spectacular views of Crystal Crag and Crystal Lake. The trail continues along the rim of the Sierra Crest with views into the back country toward the Middle Fork of the San Joaquin River. Deer Lake is at the end of the trail. The nearest trails that connect to the John Muir Trail are Duck Pass and Red Cones. Camping is not allowed at Crystal Lake. Day hiking this trail does not need a permit.  ",443,PermitEntrance
18,Direction,"Leave Hwy 395 at Mammoth Lakes, Hwy 203 and follow Lake Mary Road past Lake Mary. Follow the signs to Coldwater Campground. The trail leaves from behind Coldwater Campground.",444,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_06_MammothBasin.pdf target=_blank>Click Here</a>.<p>Duck Pass Area:<ul><li>No campfires in Coldwater Canyon, Duck Creek or Purple Lake; and no campfires above 10,000 ft. see Maps of Campfire Restrictions.<li>Bear containers are required for storage of food and trash. <li>No camping within 300 ft. of the outlet of Duck Lake or Purple Lake.<li>Emerald Lake trail and the trail to Ram Lake are not recommended for stock.<li>John Muir Wilderness regulations apply.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred.</ul></p><br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20496&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Duck+Pass+Trail target=_blank>Duck Pass</a>.",444,PermitEntrance
49,Long Description,"Climbing over Duck Pass to join the John Muir trail, the Duck Pass Trail climbs the forested hillside behind Coldwater Campground and goes past Arrowhead, Skelton, and Barney Lakes before going over Duck Pass. A side trail to Emerald Lake offers an alternate route to Skelton Lake. Common destinations beyond Duck Pass include Duck Lake, with an intense, deep-blue color, and nearby Purple Lake.",444,PermitEntrance
18,Direction,"Exit Hwy 395 to Mammoth Lakes on Hwy 203. From the Town of Mammoth Lakes, follow Old Mammoth Rd to Sherwin Creek dirt road. West of Sherwin Creek campground and picnic area there is a small dirt lot marked for trailhead parking to Sherwin Lakes. Beyond Sherwin Campground (east) is the trail to Valentine Lake.",445,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_07_SherwinLakes.pdf target=_blank>Click Here</a>.<p>Valentine Lake Area:<ul><li>Special approval is required for commercial use. This trail is not recommended for stock. <li> No campfires above 10,000 ft. <li>Food and refuse must be stored so that animals cannot get into the food or trash.<li>John Muir Wilderness Regulations Apply<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p> <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20462&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Valentine+Lake+Trail target=_blank>Valentine Lake</a>.",445,PermitEntrance
49,Long Description,"Starting east of Sherwin Campground, the Valentine Lake Trail is one of two trails providing access to Valentine Lake. The second trail, the Sherwin Creek Trail, climbs to Sherwin Lakes and then continues on to join with the Valentine Lake trail. The two trails join near 8900 ft elevation just before crossing into the wilderness boundary. Climbing past Lost Lake, the trail ends at Valentine Lake.",445,PermitEntrance
18,Direction,"Exit Hwy 395 to Mammoth Lakes on Hwy 203. From the Town of Mammoth Lakes, follow Old Mammoth Rd to Sherwin Creek dirt road. West of Sherwin Creek campground and picnic area a rough high clearance 4x4 road goes south to Laurel Lake. Most people hike the last section of the road.",446,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_07_SherwinLakes.pdf target=_blank>Click Here</a>.<p>Laurel Lakes Area:<ul><li> No campfires at Mildred Lake and no campfires above 10,000 ft. look at USFS Webpage for campfire restriction maps.<li> Food and refuse must be stored so that animals cannot get into the food or trash.<li>John Muir Wilderness Regulations Apply<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT -  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p>  <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20464&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Laurel+Lakes+Trail target=_blank>Laurel Lakes</a>.",446,PermitEntrance
49,Long Description,"Accessed  from a rough four wheel drive road that ascends the east bank of Laurel Creek, the Laurel Lakes Trail enters the wilderness just before Laurel Lake. Climbing up the canyon, the trail continues southeast over a saddle and descends to Edith Lake and Lake Genevieve, where it meets the Convict Canyon Trail.",446,PermitEntrance
18,Direction,Leave Hwy 395 just south of the Mammoth Airport and follow Convict Lake Road. The trailhead starts near the outflow of Convict Lake and follows the North shore. Additional trailhead parking is available near the resort pack station corral.,447,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_07_SherwinLakes.pdf target=_blank>Click Here</a>.<br><br><p>Convict Creek Area:<ul><li>This trail has a water crossing that many find to be a serious obstacle.<li>Special approval is required for commercial use. This trail is Not recommended for stock.<li>No campfires at Mildred Lake; and no campfires above 10,000 ft., look at USFS Webpage for campfire restriction maps. <li> Food and refuse must be stored so that animals cannot get into the food or trash.<li> John Muir Wilderness regulations apply.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred.</ul></p><br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20558&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Convict+Creek+Trail target=_blank>Convict Creek</a>.",447,PermitEntrance
49,Long Description,"After following the north shore of Convict Lake, this trail climbs a steep, narrow canyon with several exposed and narrow sections where a fall could have serious consequences. There is also a water crossing that many find to be a serious obstacle, especially during the high water of spring thaw. Beyond the challenging water crossing the trail continues to Lake Dorothy, Lake Mildred and Lake Genevieve. The Laurel Canyon Trail provides alternate access to this area.",447,PermitEntrance
18,Direction,"Leave Hwy 395 at the north end of Lake Crowley. Turn onto McGee Creek Road and drive until the road ends. The last mile is dirt. Paved parking, pit toilet and picnic tables near the aspen shaded creek.",448,PermitEntrance
43,Important Information,<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_07_SherwinLakes.pdf target=_blank>Click Here</a>.<p>McGee Pass Area:<ul><li> No campfires. Look at USFS Webpage for campfire restriction maps.<li> Food and refuse must be stored so that animals cannot get into the food or trash.<li>Check the area map for the correct trail name. There are other McGee Creeks in Inyo National forest that are a different reservation. <li>John Muir Wilderness Regulations Apply.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p><br>  <br>  USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20400&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+McGee+Pass+Trail target=_blank>McGee Pass</a>.,448,PermitEntrance
